,Date,obitos,confirmados_novos,recuperados,Temperature,Visibility,total_testes,testes_pcr,testes_antigenio,new_cases_per_million_Austria,new_deaths_per_million_Austria,new_cases_per_million_Belgium,new_deaths_per_million_Belgium,icu_patients_per_million_Belgium,hosp_patients_per_million_Belgium,new_deaths_per_million_Bulgaria,new_cases_per_million_Canada,new_deaths_per_million_Canada,icu_patients_per_million_Canada,new_cases_per_million_Cyprus,new_deaths_per_million_Czechia,hosp_patients_per_million_Czechia,new_cases_per_million_Denmark,new_tests_per_thousand_Estonia,icu_patients_per_million_France,new_cases_per_million_Georgia,new_cases_per_million_Germany,new_deaths_per_million_Germany,icu_patients_per_million_Germany,new_deaths_per_million_Hungary,hosp_patients_per_million_Hungary,positive_rate_India,new_cases_per_million_Ireland,new_deaths_per_million_Ireland,icu_patients_per_million_Ireland,hosp_patients_per_million_Ireland,new_tests_per_thousand_Ireland,positive_rate_Ireland,new_tests_per_thousand_Italy,new_cases_per_million_Japan,new_deaths_per_million_Japan,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_per_million_Latvia,new_tests_per_thousand_Latvia,new_cases_per_million_Lithuania,new_tests_per_thousand_Lithuania,icu_patients_per_million_Luxembourg,new_deaths_per_million_Malta,new_tests_per_thousand_Malta,positive_rate_Malta,new_cases_per_million_Monaco,new_cases_per_million_Montenegro,positive_rate_Mozambique,new_deaths_per_million_Poland,positive_rate_Romania,new_cases_per_million_Russia,new_deaths_per_million_Russia,new_deaths_per_million_Serbia,positive_rate_Serbia,new_cases_per_million_Slovakia,new_tests_per_thousand_Slovakia,new_cases_per_million_Slovenia,new_deaths_per_million_Slovenia,icu_patients_per_million_Slovenia,new_tests_per_thousand_Slovenia,new_deaths_per_million_Switzerland,new_cases_per_million_Turkey,positive_rate_Ukraine,new_deaths_per_million_United Arab Emirates,tests_per_case_United Arab Emirates,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_per_million_United Kingdom,positive_rate_United Kingdom,new_cases_per_million_United States,new_deaths_per_million_United States,COVID-19 Deaths,Pneumonia Deaths,Influenza Deaths,flights,commercial_flights,People Screened at Airports,US International Commercial Flights,Nr People not staying home,Nr of trips
20,2020-07-19,29.0,2124.0,2462.0,26.88571428571429,11.157142857142857,99392.0,99392.0,0.0,84.162,0.333,86.19800000000001,1.552,16.741,91.11699999999999,4.606000000000001,74.718,1.483,12.426,19.409,0.653,48.557,39.71,2.217,47.288,10.528,33.61,0.252,20.970000000000002,0.10400000000000001,76.602,0.10528571428571429,26.733,1.4190000000000003,12.353000000000002,16.201,10.155999999999999,0.0028571428571428567,4.949,28.502,0.024,10.073,0.53,11.131,6.352,23.509,6.405,55.914,0.0,14.037999999999998,0.0,0.0,1539.656,0.043,1.4020000000000001,0.04414285714285714,303.39,6.8870000000000005,11.611,0.04385714285714286,14.286000000000001,1.861,50.505,0.48100000000000004,5.291,3.0069999999999997,0.11599999999999999,78.82400000000001,0.0662857142857143,0.08657142857142856,128.0,76.658,2.21,14.922,194.88600000000002,0.005857142857142857,1408.343,16.84,8228.0,6772,11,147763.2857142857,63920.42857142857,4633316.0,6841.0,245593016.14285716,930939275.0
21,2020-07-26,28.0,1528.0,1848.0,24.857142857142858,11.542857142857143,95883.0,95883.0,0.0,90.713,0.111,200.18,1.811,24.332,119.59000000000002,5.756,95.94,0.9269999999999999,13.540000000000001,21.690999999999995,1.121,56.87,49.722,2.263,41.782000000000004,25.819000000000003,46.931000000000004,0.382,20.589,0.0,53.82800000000001,0.12028571428571429,24.505,2.229,8.507,17.012,10.057000000000002,0.0025714285714285717,5.335,40.339000000000006,0.096,14.314,0.0,9.01,5.377000000000001,27.551000000000005,1.7269999999999999,44.732,0.0,16.25,0.0012857142857142859,178.37099999999998,972.833,0.03314285714285715,1.243,0.04928571428571428,279.317,6.344000000000001,9.113,0.040428571428571425,36.633,2.4650000000000003,65.41600000000001,1.9240000000000002,9.620000000000001,2.7259999999999995,0.9249999999999999,76.583,0.0692857142857143,0.07214285714285715,164.5,68.674,1.7080000000000002,11.43,160.388,0.0051428571428571435,1385.7299999999998,19.668,8299.0,6854,13,143431.0,63360.857142857145,4762032.0,6670.0,243685691.2857143,916555897.8571428
22,2020-08-02,21.0,1299.0,1767.0,23.014285714285712,11.62857142857143,96419.0,96419.0,0.0,92.38000000000001,0.6659999999999999,329.864,2.0700000000000003,30.372,152.465,6.908,78.93,1.429,12.983,106.17699999999999,1.213,74.23499999999999,62.669999999999995,3.018,36.763999999999996,11.530000000000001,54.342000000000006,0.35900000000000004,21.556,0.10400000000000001,53.415000000000006,0.11014285714285714,56.909000000000006,-0.203,6.480000000000002,12.353,6.114,0.004857142857142858,5.893,67.74300000000001,0.11900000000000002,12.724,0.53,12.724000000000002,5.429,37.101,8.014,65.499,0.0,24.019000000000002,0.010285714285714285,101.92699999999999,730.8190000000001,0.03642857142857143,1.5850000000000002,0.05028571428571428,261.79,5.857999999999999,8.232000000000001,0.04071428571428571,30.221,2.2180000000000004,47.138,1.9240000000000002,12.986999999999998,2.466,0.46399999999999997,80.10400000000001,0.076,0.10099999999999999,160.17142857142858,77.911,1.4140000000000001,9.192000000000002,135.609,0.005,1308.191,23.761,7859.0,6823,10,142863.2857142857,63600.714285714275,4872062.0,7276.0,243909821.14285716,925382239.2857145
23,2020-08-09,18.0,1205.0,1527.0,23.814285714285717,11.585714285714287,97465.0,97465.0,0.0,80.944,0.333,371.28,2.33,38.655,170.583,8.491000000000001,68.862,0.9259999999999999,14.15,105.035,0.5609999999999999,70.96900000000001,126.20400000000001,5.8,37.63700000000001,12.032000000000002,72.423,0.573,20.087,0.519,52.69,0.102,111.385,1.823,7.696999999999999,17.619,5.5889999999999995,0.015714285714285715,5.5089999999999995,76.426,0.26999999999999996,24.916,0.0,22.796999999999997,6.481999999999999,52.528000000000006,8.236,78.279,0.0,26.679,0.016285714285714285,331.261,573.1930000000001,0.03785714285714286,2.008,0.0672857142857143,249.709,5.4750000000000005,7.497000000000001,0.03342857142857143,46.157,2.5150000000000006,33.189,3.367,9.139000000000001,2.3299999999999996,0.579,94.238,0.08057142857142856,0.08657142857142856,186.01428571428573,92.28699999999999,1.0460000000000003,7.202000000000001,116.65200000000002,0.0051428571428571435,1139.8600000000001,22.315999999999995,7248.0,6521,5,153656.57142857142,67045.85714285714,4986826.0,7231.0,246887897.7142857,979324707.2857145
24,2020-08-16,22.0,1434.0,1186.0,21.371428571428567,11.37142857142857,96267.0,96267.0,0.0,148.449,0.7769999999999999,359.892,5.781,47.284,188.70499999999998,7.340000000000001,69.86999999999998,1.032,12.558000000000002,110.74499999999999,0.653,69.754,214.77200000000002,7.294,36.928000000000004,27.823999999999998,92.13,0.39499999999999996,18.882,0.622,45.754,0.09028571428571429,110.372,0.406,9.721,18.834000000000003,10.764,0.015,5.088,57.655,0.442,16.965,0.0,18.025000000000002,6.415,59.507999999999996,9.055,33.550000000000004,0.0,35.202999999999996,0.01942857142857143,331.261,663.948,0.05614285714285715,1.8499999999999999,0.06671428571428571,239.841,5.140000000000001,4.851,0.02914285714285714,56.048,2.8920000000000003,80.33000000000001,0.9620000000000001,9.139,2.7800000000000002,0.579,100.84299999999999,0.08314285714285714,0.10099999999999999,264.0142857142857,114.44200000000001,1.296,7.733,104.27799999999999,0.006285714285714285,1070.88,21.680000000000003,6370.0,5980,12,152213.85714285713,68623.71428571429,4957329.0,7252.0,249455021.7142857,968863868.2857145
25,2020-08-23,18.0,1495.0,1077.0,22.642857142857142,11.042857142857143,98806.0,98806.0,0.0,209.07299999999998,0.444,311.744,4.573,51.857,194.053,6.764,74.532,1.059,10.466,93.619,1.401,75.73100000000001,122.92399999999999,5.614000000000001,37.802,18.801,113.232,0.478,19.179000000000002,0.518,42.75099999999999,0.07742857142857143,144.19400000000002,0.609,9.113,27.339000000000002,10.684999999999999,0.012142857142857141,7.446999999999999,52.05800000000001,0.6719999999999999,7.9510000000000005,0.53,13.784,6.278000000000001,80.81299999999999,9.106,25.562999999999995,2.265,37.445,0.016714285714285716,203.852,490.397,0.059,2.06,0.06042857142857143,230.30300000000003,4.714,3.5279999999999996,0.02,83.155,3.376,113.03999999999999,0.9620000000000001,5.291,3.3700000000000006,1.1560000000000001,106.00200000000001,0.10214285714285713,0.15871428571428572,224.55714285714285,107.53299999999999,0.941,7.469,95.23400000000001,0.006285714285714284,903.9200000000001,20.262,5735.0,5555,12,152978.0,68916.28571428571,4693367.0,7157.0,248620101.57142857,942683817.8571428
26,2020-08-30,23.0,2171.0,1111.0,23.328571428571426,11.642857142857142,100166.0,100166.0,0.0,212.406,0.111,267.999,-8.456000000000001,48.059,158.245,9.786,81.36699999999999,1.031,8.902000000000001,75.35199999999998,1.0270000000000001,93.75400000000002,103.75899999999999,6.793,40.065000000000005,14.538999999999998,105.164,0.299,19.634,0.10400000000000001,52.48100000000001,0.08085714285714286,160.193,0.0,6.685,41.113,11.681999999999999,0.014285714285714285,9.569999999999999,41.90400000000001,0.7669999999999999,29.689,0.53,12.722,7.015,87.79400000000001,10.221,25.561,4.53,34.248,0.017714285714285717,0.0,711.7139999999999,0.057571428571428565,2.06,0.058571428571428566,227.10200000000003,4.824000000000001,1.911,0.013857142857142856,95.246,3.8800000000000003,102.93900000000001,0.9620000000000001,3.367,3.9120000000000004,0.46399999999999997,122.09100000000001,0.11985714285714286,0.10099999999999999,185.05714285714285,132.944,1.047,6.851,86.38000000000001,0.006285714285714285,880.328,19.101,5007.0,5220,9,147316.14285714287,68551.85714285714,5137064.0,7356.0,242656506.7142857,888641185.4285715
27,2020-09-06,21.0,2490.0,1068.0,24.685714285714283,11.72857142857143,110771.0,110771.0,0.0,233.72400000000002,0.333,286.894,1.121,36.066,133.912,9.068000000000001,106.03399999999999,0.6350000000000001,10.44,25.115999999999996,1.213,125.596,171.60999999999999,11.353000000000002,46.504000000000005,45.373999999999995,100.53299999999999,0.35900000000000004,18.894000000000002,1.038,82.50399999999999,0.08014285714285715,184.69700000000003,0.0,9.114,59.13600000000001,14.13,0.012142857142857144,10.469000000000001,31.308999999999997,0.641,18.554000000000002,0.53,19.617,7.182,76.775,9.543,7.9879999999999995,4.53,29.857,0.012714285714285711,-178.37100000000004,1214.847,0.05871428571428572,2.2980000000000005,0.05885714285714285,238.177,4.954,1.911,0.011428571428571429,135.175,4.178999999999999,144.306,0.9620000000000001,11.063,4.828,0.9249999999999999,133.50900000000001,0.11399999999999999,0.08657142857142856,155.17142857142858,189.023,0.7939999999999999,7.556,85.17299999999999,0.008142857142857143,867.7719999999999,17.743000000000002,4617.0,4946,7,154372.0,67841.28571428571,5062279.0,7533.0,243182075.7142857,941837938.8571428
28,2020-09-13,27.0,3725.0,1116.0,24.785714285714285,11.371428571428572,129384.0,129384.0,0.0,431.69300000000004,2.22,439.013,1.554,38.137,155.398,6.333000000000002,125.85499999999999,0.714,9.91,19.409000000000002,1.868,181.064,348.228,12.448999999999998,62.82900000000001,144.642,119.46299999999998,0.28800000000000003,19.024,1.347,167.799,0.08385714285714284,265.909,1.419,10.329,72.096,14.411999999999999,0.016142857142857143,9.904,29.474999999999998,0.649,24.388000000000005,0.0,34.459,7.639000000000001,92.93699999999998,10.305,3.196,2.265,29.996,0.019,611.5589999999999,1845.36,0.07457142857142858,1.797,0.05785714285714285,252.141,5.133,1.323,0.009285714285714286,168.144,5.162000000000001,258.306,0.0,17.316,7.446,0.926,134.647,0.1122857142857143,0.15885714285714286,113.64285714285714,315.70599999999996,1.1340000000000001,9.367,89.695,0.012142857142857141,737.716,15.517000000000001,4262.0,4780,5,149628.0,68501.28571428571,4887070.0,7737.0,239873661.2857143,911602053.2857145
29,2020-09-20,45.0,4594.0,1527.0,20.657142857142855,10.985714285714284,138052.0,138052.0,0.0,548.055,1.11,762.752,1.9839999999999998,44.436,224.511,5.901000000000001,188.384,1.376,14.336000000000002,84.48400000000001,4.388999999999999,295.546,522.4269999999999,15.741999999999999,81.804,319.61400000000003,145.945,0.43000000000000005,20.147000000000002,4.762,249.369,0.08628571428571429,394.508,1.6219999999999999,20.049,102.272,17.404000000000003,0.02085714285714286,10.166,27.641,0.4740000000000001,27.039,0.53,32.870000000000005,8.786,150.24099999999999,10.906,6.391,11.325000000000001,36.697,0.024999999999999998,560.5969999999999,3025.178,0.1202857142857143,2.774,0.06142857142857143,273.644,5.702,1.176,0.011285714285714284,209.72,5.18,345.37,3.367,36.074999999999996,8.822000000000001,2.774,138.78600000000003,0.119,0.07214285714285715,105.47142857142856,380.25600000000003,2.1959999999999997,13.524000000000001,121.306,0.014142857142857143,870.1000000000001,16.145,4292.0,4946,4,155543.42857142858,69378.71428571429,5116460.0,8002.0,241727115.42857143,965717568.0
30,2020-09-27,41.0,5027.0,2051.0,19.957142857142856,10.671428571428573,140703.0,140618.0,85.0,530.845,2.331,1025.4,2.761,64.282,349.19100000000003,5.038,256.424,1.456,18.097,109.60100000000001,9.618,482.866,648.804,18.717,106.58,439.189,147.688,0.883,24.455,5.487,402.678,0.08414285714285714,416.58299999999997,2.026,23.897000000000002,137.30899999999997,17.793000000000003,0.02214285714285714,10.821000000000002,24.066999999999997,0.32500000000000007,80.056,0.0,31.279000000000003,8.265,235.83100000000002,12.381000000000002,20.771,24.914,37.191,0.01842857142857143,433.187,2708.3320000000003,0.1295714285714286,3.674,0.06657142857142857,324.221,6.098,0.882,0.011,439.773,6.180000000000001,447.345,2.4050000000000002,48.1,8.198,2.196,137.138,0.12928571428571428,0.11542857142857142,111.32857142857142,600.6089999999999,3.108,24.483,191.66,0.02,931.751,16.432000000000002,4234.0,4833,8,145098.0,68806.42857142858,5276150.0,8165.0,245105024.2857143,961618792.8571428
31,2020-10-04,52.0,5547.0,2560.0,18.728571428571428,10.700000000000001,151817.0,151409.0,408.0,585.1400000000001,2.8859999999999997,1385.3790000000001,7.248,98.106,466.797,6.909000000000001,346.37699999999995,6.013999999999999,23.183,146.13700000000003,11.3,727.52,527.778,16.1,129.372,717.943,181.824,0.823,31.151,8.902,528.657,0.073,616.0649999999999,1.6210000000000004,28.149,170.724,17.802,0.030142857142857145,11.529,28.148,0.388,217.36700000000002,1.06,67.331,12.722,293.503,13.868000000000002,38.34199999999999,18.12,36.176,0.013999999999999999,305.779,2888.2509999999997,0.13799999999999998,5.231,0.083,430.096,6.9959999999999996,1.029,0.011857142857142856,743.821,8.855,552.2080000000001,3.8480000000000003,52.429,8.571,1.5040000000000004,118.689,0.1492857142857143,0.20199999999999999,99.25714285714285,1003.182,5.347,35.236000000000004,273.798,0.02642857142857143,909.327,14.948,4810.0,5184,13,146584.0,68009.0,5666196.0,8658.0,244071865.0,934143039.7142855
32,2020-10-11,75.0,7513.0,2980.0,19.914285714285715,10.885714285714286,155495.0,154906.0,589.0,796.4340000000001,4.218,2763.0769999999998,10.959,128.133,675.948,6.907,421.334,3.656,27.953000000000003,207.78700000000003,24.279,1249.792,474.25899999999996,13.681,148.421,921.494,295.235,1.1110000000000002,40.999,13.664,637.14,0.06485714285714286,910.5279999999999,3.242,38.479,240.79600000000002,19.116000000000003,0.039142857142857146,12.911,28.890000000000004,0.238,309.61699999999996,1.06,139.964,14.322,342.726,15.329,17.574,4.53,37.287,0.02514285714285714,305.78,2773.611,0.08157142857142856,9.883000000000001,0.10457142857142857,566.335,8.298,1.323,0.017857142857142856,1229.3839999999996,10.286999999999999,1041.4,5.772,74.55499999999999,10.854000000000001,1.2730000000000001,131.494,0.17371428571428574,0.27428571428571424,99.84285714285714,1485.254,6.997000000000001,45.193,415.12199999999996,0.050571428571428566,1062.3429999999998,15.636999999999999,5178.0,5216,17,146872.0,68727.57142857142,6065948.0,9220.0,240964151.7142857,912436092.2857145
33,2020-10-18,101.0,13247.0,5813.0,16.714285714285715,10.37142857142857,189446.0,188153.0,1293.0,1053.3609999999999,4.662,5176.616,19.155,202.16400000000004,1180.97,13.529,434.55400000000003,4.027,35.611,728.3940000000001,40.62,2065.741,514.1390000000001,12.698,180.19900000000004,1424.6049999999998,505.609,2.053,55.357,19.46,1146.645,0.05985714285714285,1505.5300000000002,5.268,43.138,346.512,22.665,0.06028571428571429,16.14,29.238,0.349,413.53000000000003,2.12,228.50099999999998,15.442,513.538,17.953,38.341,9.06,41.28999999999999,0.038714285714285715,789.929,2779.9799999999996,0.07271428571428572,15.033999999999999,0.131,679.3249999999999,10.745,1.911,0.027857142857142858,1828.6909999999998,13.366000000000001,2154.472,10.101,129.39499999999998,14.766,4.0440000000000005,141.808,0.18285714285714286,0.2597142857142857,92.4857142857143,1750.6549999999997,12.094,58.966,610.628,0.056285714285714286,1190.1299999999999,15.782,5977.0,5652,15,148490.85714285713,68754.85714285714,5972809.0,9300.0,243148506.0,900619700.7142857
34,2020-10-25,135.0,18775.0,9877.0,16.38571428571429,9.657142857142857,204697.0,202468.0,2229.0,1777.069,9.547,8522.975,34.254999999999995,354.973,2240.281,15.543,478.775,5.218,41.095,1028.657,72.743,3265.297,858.0509999999999,12.076,241.327,2745.932,823.8690000000001,3.1500000000000004,86.90200000000002,29.296,1543.836,0.051714285714285706,1451.256,6.077,51.035,443.316,23.302999999999997,0.06785714285714287,18.415,31.603,0.34800000000000003,651.043,6.361000000000001,363.69300000000004,17.507,981.527,20.245,103.839,13.589,46.173,0.04828571428571428,1044.7459999999999,1881.98,0.088,22.856,0.144,773.1399999999999,12.581,2.352,0.05028571428571429,2565.735,15.906,4717.807000000001,25.012,207.799,19.076999999999998,-4.622,169.64800000000002,0.20157142857142857,0.20199999999999999,83.0,2232.39,18.413,75.657,877.293,0.0642857142857143,1499.045,17.568,7005.0,6158,21,135334.7142857143,66965.85714285714,5593048.0,9252.0,243629973.0,935673173.5714283
35,2020-11-01,228.0,25655.0,12894.0,16.77142857142857,10.514285714285716,231117.0,227722.0,3395.0,3227.704,16.766000000000002,10352.975,79.985,626.767,3683.642,29.36,550.4449999999999,6.782,42.55,1162.235,114.671,4566.1669999999995,1199.5430000000001,14.777999999999999,329.065,3082.3410000000003,1272.893,5.382,141.901,40.786,2470.095,0.04171428571428571,987.081,6.684,58.529,471.668,18.5,0.05714285714285714,21.730999999999998,38.331999999999994,0.47500000000000003,772.983,9.542000000000002,666.419,18.107999999999997,2025.867,23.449,254.00400000000002,29.444000000000003,51.107,0.03457142857142857,1528.8949999999998,3052.2459999999996,0.09114285714285712,35.538000000000004,0.15999999999999998,829.113,14.739,4.997999999999999,0.10957142857142857,2949.46,52.744,6108.424,59.163000000000004,373.749,19.509000000000004,28.078,185.821,0.19157142857142856,0.2742857142857143,85.22857142857143,2374.775,26.824,97.929,1183.69,0.07228571428571429,1838.3880000000001,18.153,8740.0,7094,21,142748.0,67058.71428571429,5449951.0,10480.0,240992347.85714287,963056355.4285717
36,2020-11-08,352.0,34983.0,18010.0,15.571428571428571,11.0,253917.0,248936.0,4981.0,4804.5830000000005,31.198999999999998,5157.290000000001,113.722,853.1779999999999,4354.674,52.818000000000005,729.054,8.690999999999999,45.306,1625.7580000000003,133.439,5157.820000000001,1350.782,20.948,431.42699999999996,4268.051,1650.412,10.254,218.04899999999998,64.075,3741.2720000000004,0.04257142857142857,686.947,6.482,57.11099999999999,427.72099999999995,16.115000000000002,0.045571428571428575,23.268,51.005,0.356,1038.595,13.252,873.7139999999999,21.099,3283.263999999999,25.811999999999998,397.779,27.178000000000004,47.471999999999994,0.04057142857142857,3057.791,6513.688,0.084,55.197,0.23985714285714285,930.3629999999998,15.527000000000001,9.408,0.17071428571428574,2847.988,40.778,4575.425,91.872,548.3590000000002,16.886999999999997,51.535000000000004,198.983,0.21300000000000002,0.25985714285714284,96.72857142857143,2317.062,34.277,121.1,1432.829,0.07657142857142858,2468.3500000000004,22.095999999999997,10619.0,8059,20,153176.0,68019.14285714286,5541705.0,10897.0,233222222.57142857,995733421.1428572
37,2020-11-15,485.0,37977.0,25285.0,15.899999999999997,9.685714285714285,269279.0,259637.0,9642.0,5640.767000000001,46.410999999999994,3032.887,117.86500000000001,878.546,4137.583,66.92099999999999,855.144,11.578000000000001,60.092,1359.7459999999999,126.063,4600.344,1211.4570000000003,25.567999999999998,498.904,5496.125,1436.0979999999997,14.334999999999999,266.507,68.216,4733.16,0.04099999999999999,508.12199999999996,6.482,51.44,388.8380000000001,15.141,0.035,24.87,80.78200000000001,0.41800000000000004,1299.966,12.722,1123.4230000000002,21.639,3707.172,28.457,471.264,47.561,49.977,0.040999999999999995,1579.859,6961.096,0.06357142857142857,65.422,0.2705714285714286,1026.001,17.769,17.487000000000002,0.22457142857142856,2064.6040000000003,20.023999999999997,4752.922,116.888,672.9399999999999,17.563999999999997,68.982,237.41000000000003,0.22542857142857148,0.231,107.01428571428572,2615.178,42.601,134.78500000000003,1635.433,0.07371428571428572,3193.6839999999997,24.671000000000003,13328.0,9420,30,141675.2857142857,66825.28571428571,5866658.0,11346.0,233405922.85714287,971674368.7142855
38,2020-11-22,516.0,43457.0,47853.0,16.82857142857143,9.814285714285715,286993.0,273442.0,13551.0,4800.142,62.067,1970.73,103.28100000000002,778.6270000000001,3439.373,107.937,913.991,13.382000000000001,76.67900000000002,1672.567,92.25899999999999,3918.0190000000002,1441.767,29.375999999999998,483.79200000000003,6280.496999999999,1544.7,18.929000000000002,298.19500000000005,72.771,5371.649,0.04157142857142858,518.0439999999999,8.911999999999999,46.378,395.31800000000004,16.024,0.03514285714285715,24.979,114.037,0.546,1364.117,15.905000000000001,1389.0349999999999,20.084000000000003,4510.906999999999,29.064,504.812,31.706999999999997,47.454,0.041428571428571426,866.374,6185.695,0.06628571428571428,86.39999999999999,0.26400000000000007,1108.0939999999998,20.237,27.923,0.28785714285714287,1735.28,19.567000000000004,4938.114,122.66100000000002,684.965,17.497,79.38,385.87100000000004,0.3062857142857142,0.31742857142857145,95.50000000000001,2105.28,45.576,147.143,1785.2589999999998,0.06999999999999999,3673.864,33.658,15584.0,10457,27,149371.14285714287,68922.0,6067747.0,11429.0,231100305.2857143,960383041.8571428
39,2020-11-29,530.0,34041.0,36615.0,12.714285714285714,10.314285714285715,266690.0,250742.0,15948.0,3610.7659999999996,79.60999999999999,1537.5829999999999,80.157,623.4029999999999,2675.067,134.41799999999998,1052.5629999999999,14.495,84.89,1986.531,87.964,3317.0289999999995,1531.197,27.07,417.93,6927.748999999999,1471.927,25.626000000000005,318.499,90.265,5489.552,0.040999999999999995,360.48400000000004,5.875,47.998,374.86299999999994,15.468999999999998,0.02628571428571428,23.584000000000003,114.49600000000001,0.902,2043.7899999999997,23.325999999999997,1626.019,24.258,4837.102,29.966000000000005,480.84900000000005,49.824999999999996,46.87,0.040857142857142856,662.5219999999999,6080.61,0.06285714285714286,90.128,0.2724285714285714,1219.946,22.537,51.436,0.3387142857142857,1738.5760000000002,32.726,4845.277,159.69899999999998,675.826,19.288,68.634,1906.66,0.3178571428571428,0.25985714285714284,94.11428571428569,1554.121,47.462,148.70499999999998,1736.2340000000002,0.053142857142857144,3472.7319999999995,32.725,18511.0,12087,34,133665.57142857142,66934.0,5579347.0,12088.0,231673057.7142857,902689799.2857145
